"FISCAL_YYYY","FISCAL_MONTH","BUSINESS_UNIT","BILL_TO_CUSTOMER_NUMBER","MANUFACTURER","PART_NUMBER","WAREHOUSE","ITEM","APFC_LEVEL_1","NSB","COST","GPD","INV_QTY","NETBOOKING","LOST_FLAG"
2019,2,"BRANCH-HONGKONG1",2088746,"NXP","NXH2281UK/A1Z","A01","NXH2281UK/A1Z^NXP-CSP1","Semiconductor",240000,235943.04,4056.96000000002,96000,380000,1
2019,2,"BRANCH-HONGKONG1",2088746,"NXP","SA58672UK,027","A01","SA58672UK,027^NXP","Semiconductor",1236,1216.2,19.8,6000,21012,1
2019,2,"BRANCH-HONGKONG1",2088746,"TI","TPS2120YFPR","A01","TPS2120YFPR^TI-CSP1","Default APFC",0,0,0,0,3144,0
2019,2,"BRANCH-HONGKONG1",2089013,"ADI","LTC4412ES6#TRPBF","A01","LTC4412ES6#TRPBF^ADI","Semiconductor",0,0,0,0,5950,0
2019,2,"BRANCH-HONGKONG1",2089013,"ADI","LTC4412ES6#TRPBF","A01","LTC4412ES6#TRPBF^ADI-CSP3","Semiconductor",0,0,0,0,-2975,0
2019,2,"BRANCH-HONGKONG1",2089296,"ADI","ADXL355BEZ","A01","ADXL355BEZ^ADI","Semiconductor",0,0,0,0,14125,0
2019,2,"BRANCH-HONGKONG1",2089296,"ADI","LTC2052CS#PBF","A01","LTC2052CS#PBF^ADI-CSP1","Semiconductor",200.75,172.8188,27.9312,55,0,1
2019,2,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08SH16MTJ","A01","MC9S08SH16MTJ^NXP","Semiconductor",7457.25,6975.09075,482.15925,4575,3100.5,1
2019,2,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08SH32CTJ","A01","MC9S08SH32CTJ^NXP","Semiconductor",32250,30070.545,2179.45500000001,16125,0,1
2019,2,"BRANCH-HONGKONG1",2089296,"NXP","MC9S08SH8CTGR","A01","MC9S08SH8CTGR^NXP","Semiconductor",0,0,0,0,16260,0
2019,2,"BRANCH-HONGKONG1",2089296,"TI","NE555DR","A01","NE555DR^TI","Semiconductor",0,0,0,0,6250,0
2019,2,"BRANCH-HONGKONG1",2089549,"ADI","AD5245BRJZ100-RL7","A01","AD5245BRJZ100-RL7^ADI","Semiconductor",2064.03608240855,1946.09935403315,117.9367283754,3000,0,1
2019,2,"BRANCH-HONGKONG1",2089549,"ADI","OP193FSZ-REEL7","A01","OP193FSZ-REEL7^ADI","Semiconductor",1946.69520460684,1864.90088161851,81.7943229883301,1000,0,1
2019,2,"BRANCH-HONGKONG1",2089573,"ADI","LT1510CGN#PBF","A01","LT1510CGN#PBF^ADI-CSP1","Semiconductor",2730.36299004931,2291.750608381,438.612381668302,700,0,1
2019,2,"BRANCH-HONGKONG1",2089573,"ADI","LT3009ESC8-3.3#TRMPBF","A01","LT3009ESC8-3.3#TRMPBF^ADI-CSP1","Semiconductor",491.928599640705,481.46,10.4685996407049,500,0,1
2019,2,"BRANCH-HONGKONG1",2089612,"ADI","ADM2486BRWZ","A01","ADM2486BRWZ^ADI","Semiconductor",0,0,0,0,652.36,0
2019,2,"BRANCH-HONGKONG1",2089612,"ADI","ADM812TARTZ-REEL7","A01","ADM812TARTZ-REEL7^ADI","Semiconductor",1530,1398.78,131.22,3000,0,1
2019,2,"BRANCH-HONGKONG1",2089723,"NXP","BGU8009,115","A01","BGU8009,115^NXP","Semiconductor",0,0,0,0,992,0
2019,2,"BRANCH-HONGKONG1",2089723,"NXP","NX3DV42GU,115","A01","NX3DV42GU,115^NXP","Semiconductor",608,509.6,98.3999999999999,4000,0,1
2019,2,"BRANCH-HONGKONG1",2089729,"ADI","ADG451BRUZ-REEL7","A01","ADG451BRUZ-REEL7^ADI","Semiconductor",0,0,0,0,13211,0
2019,2,"BRANCH-HONGKONG1",2089729,"ADI","ADSP-BF706BCPZ-4","A01","ADSP-BF706BCPZ-4^ADI","Semiconductor",1461.6,1421.87808,39.7219200000002,168,1461.6,1
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08AC60CFGE","A01","MC9S08AC60CFGE^NXP","Semiconductor",3631.68,3570.288,61.3920000000003,4800,39948.48,1
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08GT60ACFDE","A01","MC9S08GT60ACFDE^NXP","Semiconductor",15233.4,14608.9944,624.405600000002,16380,0,1
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08PA32VLD","A01","MC9S08PA32VLD^NXP","Semiconductor",0,0,0,0,18834.816,0
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08PT32VLC","A01","MC9S08PT32VLC^NXP","Semiconductor",1815.375,1784.775,30.6000000000001,3750,1210.25,1
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08PT60VLD","A01","MC9S08PT60VLD^NXP","Semiconductor",0,0,0,0,2478.72,0
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MC9S08SH16CTJ","A01","MC9S08SH16CTJ^NXP","Semiconductor",0,0,0,0,7950,0
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MKE02Z32VLD4","A01","MKE02Z32VLD4^NXP","Semiconductor",0,0,0,0,10321.76,0
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","MKE15Z128VLH7","A01","MKE15Z128VLH7^NXP","Semiconductor",11982.08,11779.8912,202.188800000002,14080,38260.96,1
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","PCA9534PW,118","A01","PCA9534PW,118^NXP","Semiconductor",0,0,0,0,1225,0
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","PCF8576CT/1,518","A01","PCF8576CT/1,518^NXP","Semiconductor",0,0,0,0,1249.5,0
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","SC667359VLC","A01","SC667359VLC^NXP-CSP1","Semiconductor",0,0,0,0,1168.125,0
2019,2,"BRANCH-HONGKONG1",2089729,"NXP","SC667380VLC","A01","SC667380VLC^NXP-CSP1","Semiconductor",213127.2,204501.7075,8625.49250000002,214500,56883.6,1
2019,2,"BRANCH-HONGKONG1",2089812,"TI","MSP430F417CY","A01","MSP430F417CY^TI-CSP1","Semiconductor",5122.24954451055,5025.33,96.919544510557,9000,8635.5004397089,1
2019,2,"BRANCH-HONGKONG1",2089812,"TI","MSP430F417CY","A01","MSP430F417CY^TI-CSP2","Semiconductor",1707.41651483685,1675.11,32.3065148368526,3000,0,1
2019,2,"BRANCH-HONGKONG1",2089812,"TI","MSP430U359CY","A01","MSP430U359CY^TI-CSP1","Semiconductor",13424.139527587,13149.4814,274.658127587007,28435,20911.1041782137,1
2019,2,"BRANCH-HONGKONG1",2089812,"TI","SN74HC02DR","A01","SN74HC02DR^TI","Semiconductor",263.100895689732,247.346694357027,15.7542013327048,5000,263.188080702515,1
2019,2,"BRANCH-HONGKONG1",2089875,"ADI","AD8607ARMZ-REEL","A01","AD8607ARMZ-REEL^ADI","Semiconductor",24482.763786354,23982.6822388247,500.081547529295,99000,1479.03007138119,1
2019,2,"BRANCH-HONGKONG1",2089875,"ADI","ADG713BRUZ-REEL","A01","ADG713BRUZ-REEL^ADI","Semiconductor",0,0,0,0,3203.12599599689,0
2019,2,"BRANCH-HONGKONG1",2089875,"ADI","ADG713BRUZ-REEL7","A01","ADG713BRUZ-REEL7^ADI","Semiconductor",4612.50143423552,4524.65737707008,87.8440571654401,18000,-0.137135145405182,1
2019,2,"BRANCH-HONGKONG1",2089875,"ADI","ADG723BRMZ-REEL","A01","ADG723BRMZ-REEL^ADI","Semiconductor",0,0,0,0,1185.63469702571,0
2019,2,"BRANCH-HONGKONG1",2089875,"ADI","ADG723BRMZ-REEL7","A01","ADG723BRMZ-REEL7^ADI","Semiconductor",2567.72943904988,2516.7890001784,50.9404388714734,13000,-0.483112800814752,1
2019,2,"BRANCH-HONGKONG1",2089963,"ADI","AD7714ARSZ-5","A01","AD7714ARSZ-5^ADI","Semiconductor",0,0,0,0,1083.82,0
2019,2,"BRANCH-HONGKONG1",2089963,"ADI","AD8400ARZ10-REEL","A01","AD8400ARZ10-REEL^ADI","Semiconductor",2475,2356.625,118.375,2500,0,1
2019,2,"BRANCH-HONGKONG1",2089963,"ADI","ADCMP600BRJZ-REEL7","A01","ADCMP600BRJZ-REEL7^ADI-CSP1","Semiconductor",0,0,0,0,3780,0
2019,2,"BRANCH-HONGKONG1",2089963,"ADI","LTC3115EDHD-2#TRPBF","A01","LTC3115EDHD-2#TRPBF^ADI-CSP1","Semiconductor",0,0,0,0,13650,0
2019,2,"BRANCH-HONGKONG1",2089963,"ADI","LTC4300A-1CMS8#PBF","A01","LTC4300A-1CMS8#PBF^ADI-CSP7","Semiconductor",0,0,0,0,4300,0
2019,2,"BRANCH-HONGKONG1",2089963,"NXP","MC908JL3ECDWE","A01","MC908JL3ECDWE^NXP","Semiconductor",1123.2,1002.4976,120.7024,520,0,1
2019,2,"BRANCH-HONGKONG1",2089963,"NXP","MCIMX6Y2DVM09AB","A01","MCIMX6Y2DVM09AB^NXP","Semiconductor",8816,5615.1992,3200.8008,1520,30856,1
2019,2,"BRANCH-HONGKONG1",2089963,"NXP","MCIMX6Y2DVM09AB","A03","MCIMX6Y2DVM09AB^NXP","Semiconductor",0,0,0,0,-30856,0
2019,2,"BRANCH-HONGKONG1",2089963,"NXP","PCA8575PW,118","A01","PCA8575PW,118^NXP","Semiconductor",0,0,0,0,1637.5,0
2019,2,"BRANCH-HONGKONG1",2090005,"ADI","AD823AARZ-R7","A01","AD823AARZ-R7^ADI","Semiconductor",0,0,0,0,-9547.0133928965,0
2019,2,"BRANCH-HONGKONG1",2090005,"ADI","ADG774BRQZ-REEL","A01","ADG774BRQZ-REEL^ADI","Semiconductor",7953.69845675971,7622.24869560271,331.449761157,5000,3976.77322359117,1
2019,2,"BRANCH-HONGKONG1",2090005,"ADI","ADP1711AUJZ-1.8-R7","A01","ADP1711AUJZ-1.8-R7^ADI","Semiconductor",0,0,0,0,1236.41183142387,0
2019,2,"BRANCH-HONGKONG1",2090005,"ADI","LTC1625CGN#TRPBF","A01","LTC1625CGN#TRPBF^ADI-CSP1","Semiconductor",0,0,0,0,11929.4936337798,0
2019,2,"BRANCH-HONGKONG1",2090005,"ADI","LTC1728ES5-3.3#TRPBF","A01","LTC1728ES5-3.3#TRPBF^ADI-CSP3","Semiconductor",0,0,0,0,3206.05141407833,0
2019,2,"BRANCH-HONGKONG1",2090005,"NXP","KMZ60,115","A01","KMZ60,115^NXP","Semiconductor",2057.17343578913,1520.24683702968,536.926598759451,3000,2057.83765182702,1
2019,2,"BRANCH-HONGKONG1",2090005,"NXP","LPC2468FET208,551","A01","LPC2468FET208,551^NXP","Semiconductor",2146.39553550952,2038.74537114899,107.650164360523,252,0,1
2019,2,"BRANCH-HONGKONG1",2090005,"NXP","MC9S12A128CPVE","A01","MC9S12A128CPVE^NXP","Semiconductor",3282.50538305707,3189.48577471428,93.0196083427827,300,0,1
2019,2,"BRANCH-HONGKONG1",2090005,"NXP","MCIMX280CVM4B","A01","MCIMX280CVM4B^NXP","Semiconductor",0,0,0,0,17537.1945078341,0
2019,2,"BRANCH-HONGKONG1",2090005,"NXP","MPC850DSLVR50BU","A01","MPC850DSLVR50BU^NXP","Semiconductor",0,0,0,0,10246.4845293795,0
2019,2,"BRANCH-HONGKONG1",2090005,"NXP","PCF85176T/1,118","A01","PCF85176T/1,118^NXP","Semiconductor",0,0,0,0,1111.19038821716,0
2019,2,"BRANCH-HONGKONG1",2090005,"NXP","SGTL5000XNLA3","A01","SGTL5000XNLA3^NXP","Semiconductor",0,0,0,0,2872.76481309185,0
2019,2,"BRANCH-HONGKONG1",2090005,"TI","SN74AHC125PWR","A01","SN74AHC125PWR^TI","Semiconductor",118.3635506517,115.119701351816,3.24384929988406,2000,0,1
2019,2,"BRANCH-HONGKONG1",2090101,"ADI","ADG411BRZ","A01","ADG411BRZ^ADI","Semiconductor",0,0,0,0,403.2,0
2019,2,"BRANCH-HONGKONG1",2090101,"ADI","ADSP-21489KSWZ-4B","A01","ADSP-21489KSWZ-4B^ADI-CSP4","Semiconductor",0,0,0,0,6940,0
2019,2,"BRANCH-HONGKONG1",2090153,"NXP","TEA18362T/1J","A01","TEA18362T/1J^NXP","Semiconductor",1383.66863302203,1322.34637583294,61.3222571890885,5000,0,1
2019,2,"BRANCH-HONGKONG1",2090221,"ADI","AD628ARZ-RL","A01","AD628ARZ-RL^ADI","Semiconductor",0,0,0,0,4466.16560542065,0
2019,2,"BRANCH-HONGKONG1",2090221,"ADI","LTC6910-2CTS8#TRPBF","A01","LTC6910-2CTS8#TRPBF^ADI","Semiconductor",0,0,0,0,13665.6932618004,0
2019,2,"BRANCH-HONGKONG1",2090221,"NXP","MCF52259CAG80","A01","MCF52259CAG80^NXP","Semiconductor",0,0,0,0,13320.6773096181,0
2019,2,"BRANCH-HONGKONG1",2090253,"ADI","AD8421BRMZ-R7","A01","AD8421BRMZ-R7^ADI","Semiconductor",0,0,0,0,5010,0
2019,2,"BRANCH-HONGKONG1",2090253,"ADI","ADG1404YCPZ-REEL7","A01","ADG1404YCPZ-REEL7^ADI","Semiconductor",0,0,0,0,3990,0
2019,2,"BRANCH-HONGKONG1",2090253,"ADI","ADM803LAKSZ-REEL7","A01","ADM803LAKSZ-REEL7^ADI-CSP1","Semiconductor",780,741.96,38.0400000000001,3000,0,1
2019,2,"BRANCH-HONGKONG1",2090253,"ADI","LTM4648EY#PBF","A01","LTM4648EY#PBF^ADI-CSP2","Semiconductor",0,0,0,0,8833.2,0
2019,2,"BRANCH-HONGKONG1",2090253,"ADI","LTM4650EY-1A#PBF","A01","LTM4650EY-1A#PBF^ADI-CSP2","Semiconductor",0,0,0,0,4220.1,0
2019,2,"BRANCH-HONGKONG1",2090253,"NXP","MK24FN1M0VLL12","A01","MK24FN1M0VLL12^NXP","Semiconductor",2016,1432.0755,583.9245,450,0,1
2019,2,"BRANCH-HONGKONG1",2090253,"NXP","MK66FN2M0VMD18","A01","MK66FN2M0VMD18^NXP","Semiconductor",0,0,0,0,3168,0
2019,2,"BRANCH-HONGKONG1",2090315,"ADI","ADP3338AKCZ-5-R7","A01","ADP3338AKCZ-5-R7^ADI","Semiconductor",595.222921818042,577.749878916108,17.4730429019347,500,0,1
2019,2,"BRANCH-HONGKONG1",2090315,"TI","LM358DR","A01","LM358DR^TI","Semiconductor",0,0,0,0,119.179636215314,0
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","AD7357BRUZ-500RL7","A01","AD7357BRUZ-500RL7^ADI","Semiconductor",4240,4105.08,134.92,500,4240,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","AD7814ARTZ-500RL7","A01","AD7814ARTZ-500RL7^ADI-CSP1","Semiconductor",5395,5270.72,124.280000000001,6500,-0.000000000000682,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","AD8694ARUZ-REEL","A01","AD8694ARUZ-REEL^ADI","Semiconductor",2550,2407.3,142.7,2500,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","ADA4851-2WYRMZ-R7","A01","ADA4851-2WYRMZ-R7^ADI","Semiconductor",680,375.03,304.97,1000,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","ADP121-AUJZ15R7","A01","ADP121-AUJZ15R7^ADI-CSP1","Semiconductor",750,726.15,23.85,3000,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","ADV7611BSWZ-P-RL","A01","ADV7611BSWZ-P-RL^ADI-CSP1","Semiconductor",5250,5078.13,171.87,1500,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","ADV7619KSVZ-P","A01","ADV7619KSVZ-P^ADI-CSP1","Semiconductor",6385.5,6181.1343,204.3657,990,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","ADXL103CE-REEL","A01","ADXL103CE-REEL^ADI-CSP1","Semiconductor",16500,15720.93,779.07,3000,33000,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","LT4363HMS-2#TRPBF","A01","LT4363HMS-2#TRPBF^ADI","Semiconductor",0,0,0,0,5150,0
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","LT4363HMS-2#TRPBF","A01","LT4363HMS-2#TRPBF^ADI-CSP1","Semiconductor",5150,4687.9,462.1,2500,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","LTC6908HS6-1#TRPBF","A01","LTC6908HS6-1#TRPBF^ADI","Semiconductor",0,0,0,0,79600,0
2019,2,"BRANCH-HONGKONG1",2090322,"ADI","OP07CSZ","A01","OP07CSZ^ADI","Semiconductor",405.72,375.47916,30.2408400000001,588,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"NXP","BFU550WX","A01","BFU550WX^NXP","Semiconductor",330,301.02,28.98,3000,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"NXP","LPC2124FBD64/01,15","A01","LPC2124FBD64/01,15^NXP","Semiconductor",4665.6,4586.7264,78.8736000000008,960,345.6,1
2019,2,"BRANCH-HONGKONG1",2090322,"NXP","LPC2388FBD144,551","A01","LPC2388FBD144,551^NXP","Semiconductor",17415,16852.044,562.955999999998,2580,0,1
2019,2,"BRANCH-HONGKONG1",2090322,"NXP","MC34704BEP","A01","MC34704BEP^NXP","Semiconductor",7280,5534.23,1745.77,2600,3991,1
2019,2,"BRANCH-HONGKONG1",2090322,"NXP","MC34704BEPR2","A01","MC34704BEPR2^NXP","Semiconductor",5600,4257.1,1342.9,2000,5600,1
2019,2,"BRANCH-HONGKONG1",2090322,"NXP","MCIMX257CJM4A","A01","MCIMX257CJM4A^NXP","Semiconductor",14575.5,13738.1175,837.382500000002,2250,17490.6,1
2019,2,"BRANCH-HONGKONG1",2090322,"NXP","MK61FX512VMJ15","A01","MK61FX512VMJ15^NXP","Semiconductor",38404.8,27695.808,10708.992,5040,0,1
2019,2,"BRANCH-HONGKONG1",2090444,"ADI","LT3502AEDC#TRPBF","A01","LT3502AEDC#TRPBF^ADI-CSP1","Semiconductor",3175,2888.75,286.25,2500,0,1
2019,2,"BRANCH-HONGKONG1",2090444,"ADI","LTC3850EUF#TRPBF","A01","LTC3850EUF#TRPBF^ADI-CSP1","Semiconductor",0,0,0,0,3500,0
2019,2,"BRANCH-HONGKONG1",2090444,"ADI","LTC3853EUJ#TRPBF","A01","LTC3853EUJ#TRPBF^ADI-CSP1","Semiconductor",5440,4966.64,473.36,2000,0,1
2019,2,"BRANCH-HONGKONG1",2090701,"ADI","AD5121BCPZ10-RL7","A01","AD5121BCPZ10-RL7^ADI","Semiconductor",4260,3831.42,428.58,6000,0,1
2019,2,"BRANCH-HONGKONG1",2090701,"ADI","LTC4274AIUHF-4#PBF","A01","LTC4274AIUHF-4#PBF^ADI-CSP1","Semiconductor",734.76,632.4864,102.2736,156,734.76,1
2019,2,"BRANCH-HONGKONG1",2090943,"ADI","AD5160BRJZ10-RL7","A01","AD5160BRJZ10-RL7^ADI","Semiconductor",0,0,0,0,7644,0
2019,2,"BRANCH-HONGKONG1",2090943,"ADI","AD9629BCPZRL7-20","A01","AD9629BCPZRL7-20^ADI","Semiconductor",0,0,0,0,-486.300000000001,0
2019,2,"BRANCH-HONGKONG1",2090943,"ADI","ADG888YRUZ","A01","ADG888YRUZ^ADI","Semiconductor",0,0,0,0,2333.76,0
2019,2,"BRANCH-HONGKONG1",2090943,"ADI","ADP2301AUJZ-R7","A01","ADP2301AUJZ-R7^ADI","Semiconductor",2232,2128.56,103.44,3000,0,1
2019,2,"BRANCH-HONGKONG1",2090943,"ADI","ADR5040ARTZ-REEL7","A01","ADR5040ARTZ-REEL7^ADI","Semiconductor",0,0,0,0,6624,0
2019,2,"BRANCH-HONGKONG1",2090943,"ADI","LT3461ES6#TRMPBF","A01","LT3461ES6#TRMPBF^ADI-CSP1","Semiconductor",0,0,0,0,13050,0
2019,2,"BRANCH-HONGKONG1",2090943,"ADI","LTC2954CTS8-2#TRMPBF","A01","LTC2954CTS8-2#TRMPBF^ADI-CSP5","Semiconductor",0,0,0,0,42280,0
2019,2,"BRANCH-HONGKONG1",2090943,"NXP","MMRF1014NT1","A01","MMRF1014NT1^NXP","Semiconductor",-6100,-6038.94,-61.0600000000013,-1000,4353.1,1
2019,2,"BRANCH-HONGKONG1",2090943,"NXP","TDA1308T/N2,115","A01","TDA1308T/N2,115^NXP","Semiconductor",2772,2379.08,392.92,22000,0,1
2019,2,"BRANCH-HONGKONG1",2090943,"TI","LM358DR","A01","LM358DR^TI","Semiconductor",130,123.675,6.325,2500,0,1
2019,2,"BRANCH-HONGKONG1",2090943,"TI","TNETV2021AZDS","A01","TNETV2021AZDS^TI-CSP1","Default APFC",0,0,0,0,41440,0
2019,2,"BRANCH-HONGKONG1",2090943,"TI","TNETV2840FIDZGU","A01","TNETV2840FIDZGU^TI-CSP1","Semiconductor",0,0,0,0,-30010.24,0
2019,2,"BRANCH-HONGKONG1",2090943,"TI","TNETV2840ZGU","A01","TNETV2840ZGU^TI-CSP1","Default APFC",0,0,0,0,12004.096,0
2019,2,"BRANCH-HONGKONG1",2090949,"NXP","MPL3115A2R1","A01","MPL3115A2R1^NXP","Semiconductor",0,0,0,0,2400,0
2019,2,"BRANCH-HONGKONG1",2090949,"NXP","MPXV2010DP","A01","MPXV2010DP^NXP","Semiconductor",4960,4591.16,368.84,1000,4960,1
2019,2,"BRANCH-HONGKONG1",2091454,"NXP","PCA85132U/2DA/Q1,0","A01","PCA85132U/2DA/Q1,0^NXP","Semiconductor",-41400,-36121.32,-5278.68000000002,-36000,0,1
2019,2,"BRANCH-HONGKONG1",2091454,"NXP","PCA85233UG/2DA/Q1Z","A01","PCA85233UG/2DA/Q1Z^NXP","Semiconductor",6108.96,5426.2208,682.739200000001,11440,0,1
2019,2,"BRANCH-HONGKONG1",2091454,"NXP","PCA8576FUG/2DA/QKP","A01","PCA8576FUG/2DA/QKP^NXP","Semiconductor",3024,2758.4064,265.593600000001,8640,0,1
2019,2,"BRANCH-HONGKONG1",2091454,"NXP","PCF8532U/2DA/1,026","A01","PCF8532U/2DA/1,026^NXP","Semiconductor",-33732,-32428.8,-1303.2,-36000,0,1
2019,2,"BRANCH-HONGKONG1",2091469,"ADI","AD734ANZ","A01","AD734ANZ^ADI","Semiconductor",0,0,0,0,-3066.75,0
2019,2,"BRANCH-HONGKONG1",2091469,"ADI","LT1085CT#PBF","A01","LT1085CT#PBF^ADI-CSP2","Semiconductor",0,0,0,0,-2512.5,0
2019,2,"BRANCH-HONGKONG1",2091469,"ADI","LT8610EMSE#TRPBF","A01","LT8610EMSE#TRPBF^ADI-CSP5","Semiconductor",0,0,0,0,-8750,0
2019,2,"BRANCH-HONGKONG1",2091469,"ADI","LTC3703IGN#PBF","A01","LTC3703IGN#PBF^ADI-CSP1","Semiconductor",2394,2064.706,329.294,700,0,1
2019,2,"BRANCH-HONGKONG1",2091469,"ADI","LTC6101AIS5#TRPBF","A01","LTC6101AIS5#TRPBF^ADI-CSP2","Semiconductor",0,0,0,0,-3925,0
2019,2,"BRANCH-HONGKONG1",2092056,"ADI","ADUM3100BRZ-RL7","A01","ADUM3100BRZ-RL7^ADI-CSP1","Semiconductor",1350,1307.54,42.46,1000,0,1
2019,2,"BRANCH-HONGKONG1",2305460,"TI","SN27742YZFR-P1","A01","SN27742YZFR-P1^TI-CSP1","Semiconductor",46386,45473.4,912.600000000006,108000,262854,1
2019,2,"BRANCH-HONGKONG1",2164396,"ADI","LTC6994IS6-1#TRMPBF","A01","LTC6994IS6-1#TRMPBF^ADI-CSP1","Semiconductor",760,689.25,70.75,500,0,1
2019,2,"BRANCH-HONGKONG1",2164396,"NXP","MMA8652FCR1","A01","MMA8652FCR1^NXP","Semiconductor",7245,6663.93,581.07,21000,0,1
2019,2,"BRANCH-HONGKONG1",2164396,"NXP","PCA9537DP,118","A01","PCA9537DP,118^NXP","Semiconductor",2050,1980.9,69.1000000000001,5000,0,1
2019,2,"BRANCH-HONGKONG1",2164396,"NXP","PCA9617ATPZ","A01","PCA9617ATPZ^NXP","Semiconductor",3760,2507.76,1252.24,8000,0,1
2019,2,"BRANCH-HONGKONG1",2202291,"ADI","AD8276ARZ","A01","AD8276ARZ^ADI","Semiconductor",1687.56,1439.32404,248.23596,2058,0,1
2019,2,"BRANCH-HONGKONG1",2202291,"ADI","ADSP-21262SBBCZ150","A01","ADSP-21262SBBCZ150^ADI-CSP1","Semiconductor",2960,2667.7952,292.2048,160,1850,1
2019,2,"BRANCH-HONGKONG1",2202291,"ADI","ADSP-BF536BBCZ-4B","A01","ADSP-BF536BBCZ-4B^ADI","Semiconductor",1765.5,1383.10755,382.39245,165,856,1
2019,2,"BRANCH-HONGKONG1",2228614,"ADI","AD8237ARMZ-R7","A01","AD8237ARMZ-R7^ADI","Semiconductor",3982.21066850167,3800.9977827051,181.21288579657,5000,7964.62432459986,1
2019,2,"BRANCH-HONGKONG1",2228614,"ADI","ADP123AUJZ-R7","A01","ADP123AUJZ-R7^ADI-CSP1","Semiconductor",684.18973842802,656.82,27.3697384280199,3000,0.052307417471525,1
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","LPC4078FBD208,551","A01","LPC4078FBD208,551^NXP","Semiconductor",10382.4,8051.7024,2330.6976,2016,0,1
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","MC9S08AW32CFUE","A01","MC9S08AW32CFUE^NXP","Semiconductor",28706.496,28220.7744,485.721600000001,10920,6624.576,1
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","MCHC908QY1CDWER","A01","MCHC908QY1CDWER^NXP","Semiconductor",2700,2528.88,171.12,2000,0,1
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","MCHC908QY1CDWER","A01","MCHC908QY1CDWER^NXP","Semiconductor",0,0,0,0,10800,0
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","MMA8652FCR1","A01","MMA8652FCR1^NXP","Semiconductor",0,0,0,0,105570,0
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","PCF2129AT/2,518","A01","PCF2129AT/2,518^NXP","Semiconductor",0,0,0,0,4280,0
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","PCF8523TK/1,118","A01","PCF8523TK/1,118^NXP","Semiconductor",11700,10125,1575,30000,0,1
2019,2,"BRANCH-HONGKONG1",2228589,"NXP","PCF8551BTT/AJ","A01","PCF8551BTT/AJ^NXP","Semiconductor",0,0,0,0,580,0
2019,2,"BRANCH-HONGKONG1",2228589,"TI","DRV2603V1RUNR","A01","DRV2603V1RUNR^TI-CSP1","Semiconductor",0,0,0,0,9000,0
2019,2,"BRANCH-HONGKONG1",2229332,"ADI","AD737JNZ","A01","AD737JNZ^ADI","Semiconductor",0,0,0,0,596.345472616529,0
2019,2,"BRANCH-HONGKONG1",2229332,"ADI","AD8212YRMZ-R7","A01","AD8212YRMZ-R7^ADI","Semiconductor",0,0,0,0,1274.45357802842,0
2019,2,"BRANCH-HONGKONG1",2229332,"ADI","ADP3338AKCZ-3.3RL7","A01","ADP3338AKCZ-3.3RL7^ADI-CSP1","Semiconductor",0,0,0,0,1639.75504637711,0
2019,2,"BRANCH-HONGKONG1",2229332,"ADI","LTC1844ES5-3.3#TRMPBF","A01","LTC1844ES5-3.3#TRMPBF^ADI-CSP1","Semiconductor",0,0,0,0,-2663.21675725497,0
2019,2,"BRANCH-HONGKONG1",2229332,"NXP","MCF52236CAF50","A01","MCF52236CAF50^NXP","Semiconductor",9813.00902094694,8440.03714132817,1372.97187961878,1350,0,1
2019,2,"BRANCH-HONGKONG1",2229332,"NXP","MCF52259CAG80","A01","MCF52259CAG80^NXP","Semiconductor",3645.17164920866,3158.53199785916,486.639651349492,600,-4.13880559774862,1
